id,alias,image_url,url,review_count,rating,transactions,phone,coordinates.latitude,coordinates.longitude,location.city,location.zip_code,location.country,location.state,location.display_address,address,similitud_direccion,similitud_direccion_menor_50,aliases,aliases_2,price_num
Bg7IkuTlqVh_Ezik1gA7yg,siam-thai-eatery-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/1nspKdM9oOCfoT5b8nmdYQ/o.jpg,https://www.yelp.com/biz/siam-thai-eatery-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,84,4.4,"['pickup', 'delivery']",13127636193,41.864942,-87.623699,Chicago,60605,US,IL,"['1329 S Michigan Ave', 'Chicago, IL 60605']",1329 S Michigan Ave,60,False,['thai'],thai,2.0
gAp38M1cLRkFHbemMhaNAQ,le-bouchon-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/Vse5_yyPJJQzWrg-PTeCKw/o.jpg,https://www.yelp.com/biz/le-bouchon-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,802,4.0,['pickup'],17738626600,41.91756,-87.67792,Chicago,60647,US,IL,"['1958 N Damen Ave', 'Chicago, IL 60647']",1958 N Damen Ave,56,False,['french'],french,3.0
2yhOI2wUzocjbnwcffvEsw,chef-art-smiths-reunion-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/qZ1Tt4_JVZ5ZXmDGnyqzLg/o.jpg,https://www.yelp.com/biz/chef-art-smiths-reunion-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,263,4.0,[],13122241415,41.89107915131312,-87.61091017398391,Chicago,60611,US,IL,"['700 E Grand Ave', 'Ste 131', 'Chicago, IL 60611']","700 E Grand Ave, Ste 131",64,False,"['tradamerican', 'southern', 'chickenshop']","tradamerican, southern, chickenshop",2.0
LaYrGWnZazWsc3xi1sTYfw,arbella-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/VwAMnsxZF1FihfGiSzoX7A/o.jpg,https://www.yelp.com/biz/arbella-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,672,4.4,['delivery'],13128466654,41.8920162809497,-87.6318293755272,Chicago,60654,US,IL,"['112 W Grand Ave', 'Chicago, IL 60654']",112 W Grand Ave,55,False,"['tapasmallplates', 'cocktailbars', 'newamerican']","tapasmallplates, cocktailbars, newamerican",2.0
VWeNF7HWLNPiXF-cKu4kDg,segnatore-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/w5cQa8kOc7gGS5ephkcjLA/o.jpg,https://www.yelp.com/biz/segnatore-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,136,4.3,['delivery'],17736979687,41.89942,-87.6964,Chicago,60622,US,IL,"['1001 N California Ave', 'Chicago, IL 60622']",1001 N California Ave,63,False,['italian'],italian,2.0
OOE9Bhk18RPZIL3O1OqH8g,qiao-lin-hotpot-chicago-downtown-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/4A9CWhhu67w5YG5v6P2jiw/o.jpg,https://www.yelp.com/biz/qiao-lin-hotpot-chicago-downtown-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,171,4.7,['restaurant_reservation'],13122852166,41.891236,-87.622091,Chicago,60611,US,IL,"['210 E Illinois St', 'Chicago, IL 60611']",210 E Illinois St,58,False,"['hotpot', 'chinese']","hotpot, chinese",3.0
Xt75l3uhbczQeEvLyXVJfA,the-loyalist-chicago-3,https://s3-media0.fl.yelpcdn.com/bphoto/pb9AQ1x0mQOmK0kHwB17hA/o.jpg,https://www.yelp.com/biz/the-loyalist-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,676,4.0,[],17739133774,41.88491,-87.66036,Chicago,60607,US,IL,"['177 N Ada St', 'Ste 001', 'Chicago, IL 60607']","177 N Ada St, Ste 001",61,False,"['newamerican', 'cocktailbars', 'venues']","newamerican, cocktailbars, venues",2.0
i2IertfmCglGxRGjj979_A,cariño-chicago-3,https://s3-media0.fl.yelpcdn.com/bphoto/z5Tz96Fq7mfMXmYb5TMQmg/o.jpg,https://www.yelp.com/biz/cari%C3%B1o-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,24,5.0,[],13127226838,41.966921813462,-87.65875104814768,Chicago,60640,US,IL,"['4662 N Broadway', 'Chicago, IL 60640']",4662 N Broadway,55,False,"['latin', 'tacos']","latin, tacos",2.0
hgE7M0H_iY4wIzFAgrOTCA,saucy-porka-south-loop-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/4RVZzZCqZ8SK9-ASkzhL0Q/o.jpg,https://www.yelp.com/biz/saucy-porka-south-loop-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,706,4.4,"['pickup', 'delivery']",13122852303,41.877049,-87.634798,Chicago,60606,US,IL,"['335 S Franklin St', 'Chicago, IL 60606']",335 S Franklin St,58,False,"['cafes', 'breakfast_brunch', 'asianfusion']","cafes, breakfast_brunch, asianfusion",1.0
FAU38tkxA6vjhKWEKUQ76Q,carpenter-street-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/MGOQFCmnaXvkmng32_7GEQ/o.jpg,https://www.yelp.com/biz/carpenter-street-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,89,4.2,"['pickup', 'delivery']",13129000550,41.8834,-87.65304,Chicago,60607,US,IL,"['111 N Carpenter St', 'Chicago, IL 60607']",111 N Carpenter St,59,False,"['cocktailbars', 'tradamerican']","cocktailbars, tradamerican",2.0
R7d-mz-fVtheQJvZE7sXhA,little-goat-diner-chicago-8,https://s3-media0.fl.yelpcdn.com/bphoto/KYPD0B4gw4m44ELdsMcuCg/o.jpg,https://www.yelp.com/biz/little-goat-diner-chicago-8?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,274,3.5,[],17738197673,41.942313,-87.663544,Chicago,60657,US,IL,"['3325 N Southport Ave', 'Ste 3', 'Chicago, IL 60657']","3325 N Southport Ave, Ste 3",67,False,"['diners', 'breakfast_brunch', 'newamerican']","diners, breakfast_brunch, newamerican",2.0
OHl34eI8EENNANB0fuQA4w,porter-kitchen-and-deck-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/ufITEq1vc73-Q5AbMOGd4A/o.jpg,https://www.yelp.com/biz/porter-kitchen-and-deck-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,208,4.1,['pickup'],13127817580,41.8852477324604,-87.638622438905,Chicago,60606,US,IL,"['150 N Riverside Plz', 'Chicago, IL 60606']",150 N Riverside Plz,60,False,"['newamerican', 'bars', 'seafood']","newamerican, bars, seafood",2.0
citeIqYkNH4BG5EjQKxa4g,faiza-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/ZEVZbs6VlBZY3xwHIN_86g/o.jpg,https://www.yelp.com/biz/faiza-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,29,4.8,"['pickup', 'delivery']",12244188771,41.98304482309459,-87.71197220580845,Chicago,60659,US,IL,"['3315 W Bryn Mawr Ave', 'Chicago, IL 60659']",3315 W Bryn Mawr Ave,62,False,"['salad', 'soup', 'kebab']","salad, soup, kebab",2.0
OSyGZMwCI9w_0BbQtH-kCw,duck-duck-goat-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/B-9g9Mgdy6TCJv7NeRgwFA/o.jpg,https://www.yelp.com/biz/duck-duck-goat-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2090,4.1,['delivery'],13129023825,41.886635785447695,-87.64971571113162,Chicago,60607,US,IL,"['857 W Fulton Market', 'Chicago, IL 60607']",857 W Fulton Market,60,False,['chinese'],chinese,3.0
RnR_zPbkVcG9G52hgYov_g,maharaj-indian-grill-chicago-2,https://s3-media0.fl.yelpcdn.com/bphoto/r9U6S3k4GA958k99K3qblw/o.jpg,https://www.yelp.com/biz/maharaj-indian-grill-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,268,4.5,"['pickup', 'delivery']",13128775376,41.87709215177034,-87.62720908557776,Chicago,60604,US,IL,"['333 S State St', 'Ste C 13', 'Chicago, IL 60604']","333 S State St, Ste C 13",64,False,"['indpak', 'bars']","indpak, bars",2.0
LnVv3v3uYa7g9MzqzII6tA,provare-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/QEdxT43cS4gAGCAowzItoA/o.jpg,https://www.yelp.com/biz/provare-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,445,4.3,['delivery'],13129880943,41.89609753853198,-87.66587719325405,Chicago,60642,US,IL,"['1523 W Chicago Ave', 'Chicago, IL 60642']",1523 W Chicago Ave,59,False,"['cajun', 'italian', 'cocktailbars']","cajun, italian, cocktailbars",3.0
LbMsIta2kx4C9R-vs3VPQg,mabu-generation-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/fivamQHot8uUNWaM6M9hhQ/o.jpg,https://www.yelp.com/biz/mabu-generation-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,42,4.4,"['pickup', 'delivery']",13125616228,41.854587,-87.632218,Chicago,60616,US,IL,"['2022 S Archer Ave', 'Chicago, IL 60616']",2022 S Archer Ave,58,False,"['asianfusion', 'taiwanese', 'icecream']","asianfusion, taiwanese, icecream",2.0
4oATsYP0OF0ciHz-_-c_Lw,1492-cuban-fusion-chicago-2,https://s3-media0.fl.yelpcdn.com/bphoto/US2V6x_QflUWkbRsNyAM2Q/o.jpg,https://www.yelp.com/biz/1492-cuban-fusion-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,315,4.4,"['pickup', 'delivery']",17732279601,41.910048,-87.692787,Chicago,60647,US,IL,"['2615 W North Ave', 'Chicago, IL 60647']",2615 W North Ave,56,False,['cuban'],cuban,2.0
99GN5ngA2wdwxv0keLqC3g,red-light-chicken-chicago-2,https://s3-media0.fl.yelpcdn.com/bphoto/hLvkDAwa-2le4At6PDPgzA/o.jpg,https://www.yelp.com/biz/red-light-chicken-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,204,4.8,[],0,41.92138074882422,-87.65329362535614,Chicago,60614,US,IL,"['2147 N Sheffield Ave', 'Chicago, IL 60614']",2147 N Sheffield Ave,62,False,"['chickenshop', 'hotdogs']","chickenshop, hotdogs",2.0
c6Mpi_TsS1iKrS1hyRsFxw,cafe-nova-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/t2C795FPkzdk3o16IaXF8g/o.jpg,https://www.yelp.com/biz/cafe-nova-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,74,4.6,"['pickup', 'delivery']",17736750736,41.99926,-87.660308,Chicago,60626,US,IL,"['6431 N Sheridan Rd', 'Chicago, IL 60626']",6431 N Sheridan Rd,59,False,"['srilankan', 'indpak']","srilankan, indpak",2.0
B3s6h5OFne0C5ygKSevJpA,rudy-s-ramen-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/bkugLii_ov2qg5RxknHpIQ/o.jpg,https://www.yelp.com/biz/rudy-s-ramen-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,159,4.7,"['pickup', 'delivery']",13129657187,41.90252543864915,-87.66536544877775,Chicago,60642,US,IL,"['1146 N Milwaukee Ave', 'Chicago, IL 60642']",1146 N Milwaukee Ave,62,False,['ramen'],ramen,2.0
iiY5lZTcUqgxfU2It8pyUQ,il-girasole-trattoria-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/xSzF_Hc9E-2vSMNEJuS3WA/o.jpg,https://www.yelp.com/biz/il-girasole-trattoria-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,60,4.6,"['pickup', 'delivery']",18723152928,41.9304808,-87.68807216688188,Chicago,60647,US,IL,"['2700 N Western Ave', 'Chicago, IL 60647']",2700 N Western Ave,59,False,"['desserts', 'italian', 'soup']","desserts, italian, soup",2.0
pbEiXam9YJL3neCYHGwLUA,alinea-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/WBsWNNd4vg8FNr4Y2fdt6A/o.jpg,https://www.yelp.com/biz/alinea-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2731,4.4,['pickup'],13128670110,41.9134194160823,-87.6482384681229,Chicago,60614,US,IL,"['1723 N Halsted St', 'Chicago, IL 60614']",1723 N Halsted St,58,False,"['newamerican', 'modern_european']","newamerican, modern_european",4.0
_Cfa97PQmir4cBddanCkbQ,la-serre-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/e8AhhiOUzW5tzI93CCjCWQ/o.jpg,https://www.yelp.com/biz/la-serre-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,139,4.2,[],13125001128,41.88699,-87.64848,Chicago,60607,US,IL,"['307 N Green St', 'Chicago, IL 60607']",307 N Green St,53,False,"['french', 'mediterranean']","french, mediterranean",4.0
r9zeenSk7DLkv3MwHbfkng,menya-goku-by-ramen-wasabi-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/YUSehQQXGODCGSQp1ssNxw/o.jpg,https://www.yelp.com/biz/menya-goku-by-ramen-wasabi-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,138,4.7,"['pickup', 'delivery']",17739426701,41.9612451,-87.6841485,Chicago,60618,US,IL,"['2207 W Montrose Ave', 'Chicago, IL 60618']",2207 W Montrose Ave,60,False,['ramen'],ramen,2.0
zIXZtgiir9CVF-iZeeAvaQ,ramen-san-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/4TSQCELv2FWXt7ks-HLTQQ/o.jpg,https://www.yelp.com/biz/ramen-san-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3198,3.9,"['pickup', 'delivery']",13123779950,41.889798,-87.630293,Chicago,60654,US,IL,"['59 W Hubbard St', 'Chicago, IL 60654']",59 W Hubbard St,55,False,['ramen'],ramen,2.0
1N6u22_Kb6HRBFrw8D153g,ed-debevics-chicago-7,https://s3-media0.fl.yelpcdn.com/bphoto/cpOsIa7HovQ8_HCBFiPfQQ/o.jpg,https://www.yelp.com/biz/ed-debevics-chicago-7?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,395,4.2,['delivery'],13123748497,41.89232385107228,-87.6232092444025,Chicago,60611,US,IL,"['159 E Ohio St', 'Chicago, IL 60611']",159 E Ohio St,51,False,"['breakfast_brunch', 'burgers', 'sandwiches']","breakfast_brunch, burgers, sandwiches",2.0
F7IQngaDDBgYvhA3U31q-g,irazú-costa-rican-restaurant-and-catering-chicago-7,https://s3-media0.fl.yelpcdn.com/bphoto/nmi1BdOCjuJvpYvDNwOIUQ/o.jpg,https://www.yelp.com/biz/iraz%C3%BA-costa-rican-restaurant-and-catering-chicago-7?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2511,4.3,"['pickup', 'delivery']",17732525687,41.9151045993531,-87.6846393244315,Chicago,60647,US,IL,"['1865 N Milwaukee Ave', 'Chicago, IL 60647']",1865 N Milwaukee Ave,62,False,"['latin', 'venues', 'empanadas']","latin, venues, empanadas",2.0
kuJLjqq0m_tWfkgkMV6WrA,sweet-rice-asian-kitchen-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/pGYpkYwQXxkf-7tjk4iVFw/o.jpg,https://www.yelp.com/biz/sweet-rice-asian-kitchen-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,94,4.6,"['pickup', 'delivery']",17736612743,41.915980361557416,-87.68754992634057,Chicago,60647,US,IL,"['1904 N Western Ave', 'Chicago, IL 60647']",1904 N Western Ave,59,False,"['thai', 'panasian', 'desserts']","thai, panasian, desserts",2.0
db7p4tMxC_pptYho8RUhzQ,aloha-wagon-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/5DJYjSsrQuhpKKFsfuH84g/o.jpg,https://www.yelp.com/biz/aloha-wagon-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,279,4.8,['delivery'],13128889613,41.85405076353342,-87.68549001270712,Chicago,60608,US,IL,"['2023 S Western Ave', 'Chicago, IL 60608']",2023 S Western Ave,59,False,"['filipino', 'mexican', 'hawaiian']","filipino, mexican, hawaiian",2.0
9nFfjQKo2YvttOG7ppqjQQ,rendang-republic-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/Rk6418ab4t4LJi5_mG3aKA/o.jpg,https://www.yelp.com/biz/rendang-republic-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,46,4.3,"['pickup', 'delivery']",0,41.94324,-87.653001,Chicago,60657,US,IL,"['3355 N Clark St', 'Chicago, IL 60657']",3355 N Clark St,55,False,"['indonesian', 'panasian', 'asianfusion']","indonesian, panasian, asianfusion",2.0
U2i4dCWTP6AhSuCwDhhblA,sinha-elegant-cuisine-chicago,https://s3-media0.fl.yelpcdn.com/bphoto/GzlOIUKilc7aWajmtq_ypA/o.jpg,https://www.yelp.com/biz/sinha-elegant-cuisine-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,180,4.4,"['pickup', 'delivery']",13124918200,41.878904762416575,-87.6774018,Chicago,60612,US,IL,"['2018 W Adams St', 'Chicago, IL 60612']",2018 W Adams St,55,False,['brazilian'],brazilian,2.0
