id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
r2ocvnnPzntoJ2Fy7eNsdw,lincoln-park-corner-kitchen-chicago-2,Lincoln Park Corner Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/zN60mSAapNsS26QGKXixPw/o.jpg,False,https://www.yelp.com/biz/lincoln-park-corner-kitchen-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,21,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.9,"['delivery', 'pickup']",,+17732706991,(773) 270-6991,2121.7354254372267,41.921746,-87.664725,2200 N Clybourn Ave,,,Chicago,60614,US,IL,"['2200 N Clybourn Ave', 'Chicago, IL 60614']"
o6O9gCksHBGG7-m0PwRH_g,urbanbelly-chicago-26,Urbanbelly,https://s3-media0.fl.yelpcdn.com/bphoto/yceEFkxEj5G5GmrwdoQyHg/o.jpg,False,https://www.yelp.com/biz/urbanbelly-chicago-26?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,359,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.0,"['delivery', 'pickup']",$$,+17739048606,(773) 904-8606,488.70092489621055,41.90975,-87.6778099,1542 N Damen Ave,,,Chicago,60622,US,IL,"['1542 N Damen Ave', 'Chicago, IL 60622']"
TFqM5xDgJTLd6AQNMxNkwg,bereket-turkish-mediterranean-restaurant-chicago,Bereket Turkish Mediterranean Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/sZOPmqbHeUjVXh5gIyh3ng/o.jpg,False,https://www.yelp.com/biz/bereket-turkish-mediterranean-restaurant-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,213,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.6,"['restaurant_reservation', 'delivery', 'pickup']",$$,+13125003663,(312) 500-3663,4728.769571071456,41.87713,-87.63477,333 South Franklin,,,Chicago,60606,US,IL,"['333 South Franklin', 'Chicago, IL 60606']"
2XauFxxBwl5YAhJHJLpd7g,krasa-chicago,Krasa,https://s3-media0.fl.yelpcdn.com/bphoto/patNKGsxRil4Mpp-dVG7zg/o.jpg,False,https://www.yelp.com/biz/krasa-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,169,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.4,"['delivery', 'pickup']",$$,+17739048608,(773) 904-8608,912.8561758908373,41.9028,-87.66721447116393,1141 N Ashland Ave,,,Chicago,60622,US,IL,"['1141 N Ashland Ave', 'Chicago, IL 60622']"
KML-ctMyeT9OkmEO_zjQmw,bazaar-meat-by-josé-andrés-chicago-2,Bazaar Meat,https://s3-media0.fl.yelpcdn.com/bphoto/uar1D2TK36TgRE_vYh8fng/o.jpg,False,https://www.yelp.com/biz/bazaar-meat-by-jos%C3%A9-andr%C3%A9s-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,211,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.3,[],$$$$,+13128206601,(312) 820-6601,4102.904355999825,41.8840009,-87.63722299999999,120 N Wacker Dr,,,Chicago,60606,US,IL,"['120 N Wacker Dr', 'Chicago, IL 60606']"
14dFm81gm4Kb8C0nd7wcmQ,doc-bs-restaurant-bar-chicago-3,Doc B's Restaurant + Bar,https://s3-media0.fl.yelpcdn.com/bphoto/Qcy5fJscB_tnJwPePy2oJA/o.jpg,False,https://www.yelp.com/biz/doc-bs-restaurant-bar-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1051,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.3,"['delivery', 'pickup']",$$,+13126261300,(312) 626-1300,4386.66778088813,41.900246,-87.625163,100 E Walton St,,,Chicago,60611,US,IL,"['100 E Walton St', 'Chicago, IL 60611']"
UwE03v4kYavO02uwRI-G5g,chubby-boys-chicago,Chubby Boys,https://s3-media0.fl.yelpcdn.com/bphoto/Za1UKW3grkrifEBo0EZVMA/o.jpg,False,https://www.yelp.com/biz/chubby-boys-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2,"[{'alias': 'burgers', 'title': 'Burgers'}]",5.0,[],,,,2826.919024736762,41.885083,-87.656954,172 N Racine Ave,,,Chicago,60607,US,IL,"['172 N Racine Ave', 'Chicago, IL 60607']"
IvPHql5UloizrbYL1zrEXg,kala-modern-greek-chicago-2,KALA Modern Greek,https://s3-media0.fl.yelpcdn.com/bphoto/G-2qbbz4IFCGXMzasDfFsA/o.jpg,False,https://www.yelp.com/biz/kala-modern-greek-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,284,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.7,"['delivery', 'pickup']",$$,+17735606412,(773) 560-6412,3933.062379230881,41.92863852610618,-87.6420659628887,2523 N Clark St,,,Chicago,60614,US,IL,"['2523 N Clark St', 'Chicago, IL 60614']"
wVLyIMBELu9qUH4s2bhbjw,casa-tulum-chicago,Casa Tulum,https://s3-media0.fl.yelpcdn.com/bphoto/BWRmkI4-4ZGGKbLsdqgmpA/o.jpg,False,https://www.yelp.com/biz/casa-tulum-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,56,"[{'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.1,[],,+17737591429,(773) 759-1429,6781.791131180876,41.858943154441285,-87.6244418,1700 S Michigan Ave,,,Chicago,60616,US,IL,"['1700 S Michigan Ave', 'Chicago, IL 60616']"
wVLyIMBELu9qUH4s2bhbjw,casa-tulum-chicago,Casa Tulum,https://s3-media0.fl.yelpcdn.com/bphoto/BWRmkI4-4ZGGKbLsdqgmpA/o.jpg,False,https://www.yelp.com/biz/casa-tulum-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,56,"[{'alias': 'newmexican', 'title': 'New Mexican Cuisine'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.1,[],,+17737591429,(773) 759-1429,6781.791131180876,41.858943154441285,-87.6244418,1700 S Michigan Ave,,,Chicago,60616,US,IL,"['1700 S Michigan Ave', 'Chicago, IL 60616']"
ZhHonGY7XknrPjwtx2jg2A,khmai-chicago,Khmai,https://s3-media0.fl.yelpcdn.com/bphoto/p0MxFhEl7Sjr0YxsptYzcA/o.jpg,False,https://www.yelp.com/biz/khmai-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,73,"[{'alias': 'cambodian', 'title': 'Cambodian'}]",4.5,[],,+13126267710,(312) 626-7710,10889.881295466877,42.00239984854286,-87.66098231077194,6580 N Sheridan Rd,,,Chicago,60626,US,IL,"['6580 N Sheridan Rd', 'Chicago, IL 60626']"
4i1Ny2zIE1VJSU9gLMkHqg,lula-cafe-chicago-3,Lula Cafe,https://s3-media0.fl.yelpcdn.com/bphoto/bbv7HAB1hvxGuB_XIcYwFQ/o.jpg,False,https://www.yelp.com/biz/lula-cafe-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,2387,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.3,"['pickup', 'delivery']",$$,+17734899554,(773) 489-9554,3465.327196624243,41.927668036295,-87.706845233929,2537 N Kedzie Blvd,,,Chicago,60647,US,IL,"['2537 N Kedzie Blvd', 'Chicago, IL 60647']"
7Es7EbTy_s1btAdowLeiPQ,small-cheval-wicker-park-chicago,Small Cheval- Wicker Park,https://s3-media0.fl.yelpcdn.com/bphoto/FdNj8acoihRy1xICcVDWSA/o.jpg,False,https://www.yelp.com/biz/small-cheval-wicker-park-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1481,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American'}]",4.3,"['pickup', 'delivery']",$$,+13128373859,(312) 837-3859,899.2705107900192,41.9128227233887,-87.6815719604492,1732 N Milwaukee Ave,,,Chicago,60647,US,IL,"['1732 N Milwaukee Ave', 'Chicago, IL 60647']"
1uCccflo784cPZ38cwHTbQ,aloha-hawaiian-bbq-chicago,Aloha Hawaiian BBQ,https://s3-media0.fl.yelpcdn.com/bphoto/bdeaHZC8zyY6O5KDveQS3Q/o.jpg,False,https://www.yelp.com/biz/aloha-hawaiian-bbq-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,19,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.9,"['pickup', 'delivery']",,+17738011302,(773) 801-1302,6156.040291825353,41.85169848692866,-87.6965465,2825 W Cermak Rd,,,Chicago,60623,US,IL,"['2825 W Cermak Rd', 'Chicago, IL 60623']"
a2ogrDeg0HwwzlLIj3x-Qg,boonies-filipino-restaurant-chicago,Boonie's Filipino Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/5PU1i83ppBEO31qzss1Y0w/o.jpg,False,https://www.yelp.com/biz/boonies-filipino-restaurant-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,199,"[{'alias': 'filipino', 'title': 'Filipino'}]",4.5,"['pickup', 'delivery']",,+17089908886,(708) 990-8886,6219.280499099706,41.96063,-87.68828,4337 N Western Ave,,,Chicago,60618,US,IL,"['4337 N Western Ave', 'Chicago, IL 60618']"
5O_UGfc_aZf_Y0Q5audAhg,mogadishu-restaurant-chicago-2,Mogadishu Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/AtTl3f2_sEEEwWwbz3f9gw/o.jpg,False,https://www.yelp.com/biz/mogadishu-restaurant-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,161,"[{'alias': 'african', 'title': 'African'}, {'alias': 'somali', 'title': 'Somali'}]",4.6,"['pickup', 'delivery']",$,+13122651850,(312) 265-1850,3434.0509183299487,41.9000224550849,-87.6368449225973,931 N Orleans St,,,Chicago,60610,US,IL,"['931 N Orleans St', 'Chicago, IL 60610']"
VzkF5Yw5Gb83tESIUhyIhQ,lukes-lobster-chicago-city-hall-chicago,Luke's Lobster Chicago City Hall,https://s3-media0.fl.yelpcdn.com/bphoto/9Uey-BqWr2ZfIogC98Fxjw/o.jpg,False,https://www.yelp.com/biz/lukes-lobster-chicago-city-hall-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,737,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.4,"['pickup', 'delivery']",$$,+13129822977,(312) 982-2977,4392.5812859540165,41.8840133613437,-87.6329983558197,134 N LaSalle St,,,Chicago,60602,US,IL,"['134 N LaSalle St', 'Chicago, IL 60602']"
o98kicIhRgBjoMqQr2SzTQ,sabroso-mexican-grill-chicago-4,Sabroso! Mexican Grill,https://s3-media0.fl.yelpcdn.com/bphoto/fpAPVi0BZAdIhpuM2aMqwg/o.jpg,False,https://www.yelp.com/biz/sabroso-mexican-grill-chicago-4?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,511,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}]",4.7,"['pickup', 'delivery']",$$,+17732908400,(773) 290-8400,1583.7827278695584,41.89319,-87.66753,624 N Ashland Ave,,,Chicago,60622,US,IL,"['624 N Ashland Ave', 'Chicago, IL 60622']"
2tKMs0DbdxPSl2JeCJUEKw,joes-seafood-prime-steak-and-stone-crab-chicago,"Joe's Seafood, Prime Steak & Stone Crab",https://s3-media0.fl.yelpcdn.com/bphoto/sT2sGix3VyLCAi2Znon5Dw/o.jpg,False,https://www.yelp.com/biz/joes-seafood-prime-steak-and-stone-crab-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3173,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.4,"['pickup', 'delivery']",$$$,+13123795637,(312) 379-5637,4558.078254735085,41.8919748486292,-87.62563823270841,60 E Grand Ave,,,Chicago,60611,US,IL,"['60 E Grand Ave', 'Chicago, IL 60611']"
hKG0SWNGtbnrmHFZJOIkCg,masala-magic-restaurant-chicago,Masala Magic Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/TqS5RlWS7tqe2IYuFcP0jQ/o.jpg,False,https://www.yelp.com/biz/masala-magic-restaurant-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,3,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bangladeshi', 'title': 'Bangladeshi'}]",4.3,"['pickup', 'delivery', 'restaurant_reservation']",,+18723423849,(872) 342-3849,3391.2105605126967,41.900965,-87.637171,1011 N Orleans St,,,Chicago,60610,US,IL,"['1011 N Orleans St', 'Chicago, IL 60610']"
dNahrgb_2WkgA4ZhONEHuA,botanero-chicago,Botanero,https://s3-media0.fl.yelpcdn.com/bphoto/wmJMQW8a5gQW7yjiTGJbGw/o.jpg,False,https://www.yelp.com/biz/botanero-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,24,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.3,[],,+17737703605,(773) 770-3605,900.7253382161806,41.907463476993115,-87.6672637090087,1413 N Ashland Ave,,,Chicago,60622,US,IL,"['1413 N Ashland Ave', 'Chicago, IL 60622']"
figkYyQO-6kmS3gw8K34kA,the-happy-lobster-chicago,The Happy Lobster,https://s3-media0.fl.yelpcdn.com/bphoto/yWpXuuGcbWmVjYDM_0YZjw/o.jpg,False,https://www.yelp.com/biz/the-happy-lobster-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,375,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.4,"['pickup', 'delivery']",$$,,,4760.505748706988,41.88303122324928,-87.62858419999999,15 W Washington St,,,Chicago,60608,US,IL,"['15 W Washington St', 'Chicago, IL 60608']"
LPwAwxEjetjdNh7Uadro3g,smoque-bbq-chicago,Smoque BBQ,https://s3-media0.fl.yelpcdn.com/bphoto/9n0qsFZuYBFMa-4qRo6IQA/o.jpg,False,https://www.yelp.com/biz/smoque-bbq-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,4885,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.3,[],$$,+17735457427,(773) 545-7427,6492.976191426102,41.95021,-87.72795,3800 N Pulaski Rd,Ste 2,,Chicago,60641,US,IL,"['3800 N Pulaski Rd', 'Ste 2', 'Chicago, IL 60641']"
90-6FQYDxKp516WnO_jMpg,galit-chicago,Galit,https://s3-media0.fl.yelpcdn.com/bphoto/jINOE0OdU4ctRxfZW-X67A/o.jpg,False,https://www.yelp.com/biz/galit-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,509,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.2,['delivery'],$$$$,+17733608755,(773) 360-8755,3291.0352127408637,41.9261880718568,-87.6496120914817,2429 N Lincoln Ave,,,Chicago,60614,US,IL,"['2429 N Lincoln Ave', 'Chicago, IL 60614']"
Rn3o8GcYBPFJX5MWJn0r1Q,roberts-pizza-and-dough-chicago,Robert's Pizza and Dough,https://s3-media0.fl.yelpcdn.com/bphoto/0KtoeKbMGdR0d_0DfLZ2dw/o.jpg,False,https://www.yelp.com/biz/roberts-pizza-and-dough-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1110,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.3,"['pickup', 'delivery']",$$,+13122651328,(312) 265-1328,5329.003321207865,41.89056989999944,-87.61645117256026,465 N McClurg Ct,,,Chicago,60611,US,IL,"['465 N McClurg Ct', 'Chicago, IL 60611']"
Vw-Qn1Hg06h4yBUdDQCXyA,sushi-san-chicago,SUSHI-SAN,https://s3-media0.fl.yelpcdn.com/bphoto/BUqZHWbzrD5iHy-QoNUlyQ/o.jpg,False,https://www.yelp.com/biz/sushi-san-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,1210,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bars', 'title': 'Bars'}]",4.3,"['pickup', 'delivery']",$$$,+13128280575,(312) 828-0575,4201.815925751943,41.8914851,-87.6302732,63 W Grand Ave,,,Chicago,60654,US,IL,"['63 W Grand Ave', 'Chicago, IL 60654']"
0sLtr_Ar-D-NpTSZWh5Gxg,seoulspice-chicago-2,SeoulSpice,https://s3-media0.fl.yelpcdn.com/bphoto/iJO4Ou7Y3RAve86bDr4tkA/o.jpg,False,https://www.yelp.com/biz/seoulspice-chicago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,62,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.7,"['pickup', 'delivery']",$$,+13122218165,(312) 221-8165,5054.089526176624,41.882662,-87.624978,20 N Michigan Ave,Ste 100,,Chicago,60602,US,IL,"['20 N Michigan Ave', 'Ste 100', 'Chicago, IL 60602']"
Bg7IkuTlqVh_Ezik1gA7yg,siam-thai-eatery-chicago,Siam Thai Eatery,https://s3-media0.fl.yelpcdn.com/bphoto/1nspKdM9oOCfoT5b8nmdYQ/o.jpg,False,https://www.yelp.com/biz/siam-thai-eatery-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,84,"[{'alias': 'thai', 'title': 'Thai'}]",4.4,"['pickup', 'delivery']",,+13127636193,(312) 763-6193,6326.630188627601,41.864942,-87.623699,1329 S Michigan Ave,,,Chicago,60605,US,IL,"['1329 S Michigan Ave', 'Chicago, IL 60605']"
gAp38M1cLRkFHbemMhaNAQ,le-bouchon-chicago,Le Bouchon,https://s3-media0.fl.yelpcdn.com/bphoto/Vse5_yyPJJQzWrg-PTeCKw/o.jpg,False,https://www.yelp.com/biz/le-bouchon-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,802,"[{'alias': 'french', 'title': 'French'}]",4.0,['pickup'],$$$,+17738626600,(773) 862-6600,1369.105212635726,41.91756,-87.67792,1958 N Damen Ave,,,Chicago,60647,US,IL,"['1958 N Damen Ave', 'Chicago, IL 60647']"
2yhOI2wUzocjbnwcffvEsw,chef-art-smiths-reunion-chicago,Chef Art Smith's Reunion,https://s3-media0.fl.yelpcdn.com/bphoto/qZ1Tt4_JVZ5ZXmDGnyqzLg/o.jpg,False,https://www.yelp.com/biz/chef-art-smiths-reunion-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,263,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.0,[],$$,+13122241415,(312) 224-1415,5751.443097944643,41.891079151313114,-87.61091017398391,700 E Grand Ave,Ste 131,,Chicago,60611,US,IL,"['700 E Grand Ave', 'Ste 131', 'Chicago, IL 60611']"
LaYrGWnZazWsc3xi1sTYfw,arbella-chicago,Arbella,https://s3-media0.fl.yelpcdn.com/bphoto/VwAMnsxZF1FihfGiSzoX7A/o.jpg,False,https://www.yelp.com/biz/arbella-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,672,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'New American'}]",4.4,['delivery'],$$,+13128466654,(312) 846-6654,4075.041907907034,41.8920162809497,-87.6318293755272,112 W Grand Ave,,,Chicago,60654,US,IL,"['112 W Grand Ave', 'Chicago, IL 60654']"
VWeNF7HWLNPiXF-cKu4kDg,segnatore-chicago,Segnatore,https://s3-media0.fl.yelpcdn.com/bphoto/w5cQa8kOc7gGS5ephkcjLA/o.jpg,False,https://www.yelp.com/biz/segnatore-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,136,"[{'alias': 'italian', 'title': 'Italian'}]",4.3,['delivery'],,+17736979687,(773) 697-9687,1682.1930106924913,41.89942,-87.6964,1001 N California Ave,,,Chicago,60622,US,IL,"['1001 N California Ave', 'Chicago, IL 60622']"
OOE9Bhk18RPZIL3O1OqH8g,qiao-lin-hotpot-chicago-downtown-chicago,Qiao Lin Hotpot - Chicago Downtown,https://s3-media0.fl.yelpcdn.com/bphoto/4A9CWhhu67w5YG5v6P2jiw/o.jpg,False,https://www.yelp.com/biz/qiao-lin-hotpot-chicago-downtown-chicago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,171,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.7,['restaurant_reservation'],$$$,+13122852166,(312) 285-2166,4851.69019791708,41.891236,-87.622091,210 E Illinois St,,,Chicago,60611,US,IL,"['210 E Illinois St', 'Chicago, IL 60611']"
Xt75l3uhbczQeEvLyXVJfA,the-loyalist-chicago-3,The Loyalist,https://s3-media0.fl.yelpcdn.com/bphoto/pb9AQ1x0mQOmK0kHwB17hA/o.jpg,False,https://www.yelp.com/biz/the-loyalist-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,676,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,[],$$,+17739133774,(773) 913-3774,2644.178928664509,41.88491,-87.66036,177 N Ada St,Ste 001,,Chicago,60607,US,IL,"['177 N Ada St', 'Ste 001', 'Chicago, IL 60607']"
i2IertfmCglGxRGjj979_A,cariño-chicago-3,Cariño,https://s3-media0.fl.yelpcdn.com/bphoto/z5Tz96Fq7mfMXmYb5TMQmg/o.jpg,False,https://www.yelp.com/biz/cari%C3%B1o-chicago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug,24,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'tacos', 'title': 'Tacos'}]",5.0,[],,+13127226838,(312) 722-6838,7033.973113075736,41.966921813461994,-87.65875104814768,4662 N Broadway,,,Chicago,60640,US,IL,"['4662 N Broadway', 'Chicago, IL 60640']"
